Province/State,Country/Region,Lat,Long,Date,ConfirmedCases
,Angola,-11.2027,17.8739,3/7/20,0
,Angola,-11.2027,17.8739,3/8/20,0
,Angola,-11.2027,17.8739,3/9/20,0
,Angola,-11.2027,17.8739,3/10/20,0
,Angola,-11.2027,17.8739,3/11/20,0
,Angola,-11.2027,17.8739,3/12/20,0
,Angola,-11.2027,17.8739,3/13/20,0
,Angola,-11.2027,17.8739,3/14/20,0
,Angola,-11.2027,17.8739,3/15/20,0
,Angola,-11.2027,17.8739,3/16/20,0
,Angola,-11.2027,17.8739,3/17/20,0
,Angola,-11.2027,17.8739,3/18/20,0
,Angola,-11.2027,17.8739,3/19/20,0
,Angola,-11.2027,17.8739,3/20/20,1
,Angola,-11.2027,17.8739,3/21/20,2
,Angola,-11.2027,17.8739,3/22/20,2
,Angola,-11.2027,17.8739,3/23/20,3
,Angola,-11.2027,17.8739,3/24/20,3
,Angola,-11.2027,17.8739,3/25/20,3
,Angola,-11.2027,17.8739,3/26/20,4
,Angola,-11.2027,17.8739,3/27/20,4
,Angola,-11.2027,17.8739,3/28/20,5
,Angola,-11.2027,17.8739,3/29/20,7
,Angola,-11.2027,17.8739,3/30/20,7
,Angola,-11.2027,17.8739,3/31/20,7
,Angola,-11.2027,17.8739,4/1/20,8
,Angola,-11.2027,17.8739,4/2/20,8
,Angola,-11.2027,17.8739,4/3/20,8
,Angola,-11.2027,17.8739,4/4/20,10
,Angola,-11.2027,17.8739,4/5/20,14
,Angola,-11.2027,17.8739,4/6/20,16
,Angola,-11.2027,17.8739,4/7/20,17
,Angola,-11.2027,17.8739,4/8/20,19
,Angola,-11.2027,17.8739,4/9/20,19
,Angola,-11.2027,17.8739,4/10/20,19
,Angola,-11.2027,17.8739,4/11/20,19
,Angola,-11.2027,17.8739,4/12/20,19
,Angola,-11.2027,17.8739,4/13/20,19
,Angola,-11.2027,17.8739,4/14/20,19
,Angola,-11.2027,17.8739,4/15/20,19
,Angola,-11.2027,17.8739,4/16/20,19
,Angola,-11.2027,17.8739,4/17/20,19
,Angola,-11.2027,17.8739,4/18/20,24
,Angola,-11.2027,17.8739,4/19/20,24
,Angola,-11.2027,17.8739,4/20/20,24
,Angola,-11.2027,17.8739,4/21/20,24
,Angola,-11.2027,17.8739,4/22/20,25
,Angola,-11.2027,17.8739,4/23/20,25
,Angola,-11.2027,17.8739,4/24/20,25
,Angola,-11.2027,17.8739,4/25/20,25
,Angola,-11.2027,17.8739,4/26/20,26
,Angola,-11.2027,17.8739,4/27/20,27
,Angola,-11.2027,17.8739,4/28/20,27
,Angola,-11.2027,17.8739,4/29/20,27
,Angola,-11.2027,17.8739,4/30/20,27
,Angola,-11.2027,17.8739,5/1/20,30
,Angola,-11.2027,17.8739,5/2/20,35
,Angola,-11.2027,17.8739,5/3/20,35
,Angola,-11.2027,17.8739,5/4/20,35
,Angola,-11.2027,17.8739,5/5/20,36
,Angola,-11.2027,17.8739,5/6/20,36
,Angola,-11.2027,17.8739,5/7/20,36
,Angola,-11.2027,17.8739,5/8/20,43
,Angola,-11.2027,17.8739,5/9/20,43
,Angola,-11.2027,17.8739,5/10/20,45
,Angola,-11.2027,17.8739,5/11/20,45
,Angola,-11.2027,17.8739,5/12/20,45
,Angola,-11.2027,17.8739,5/13/20,45
,Angola,-11.2027,17.8739,5/14/20,48
,Angola,-11.2027,17.8739,5/15/20,48
,Angola,-11.2027,17.8739,5/16/20,48
,Angola,-11.2027,17.8739,5/17/20,48
,Angola,-11.2027,17.8739,5/18/20,50
,Angola,-11.2027,17.8739,5/19/20,52
,Angola,-11.2027,17.8739,5/20/20,52
,Angola,-11.2027,17.8739,5/21/20,58
,Angola,-11.2027,17.8739,5/22/20,60
,Angola,-11.2027,17.8739,5/23/20,61
,Angola,-11.2027,17.8739,5/24/20,69
,Angola,-11.2027,17.8739,5/25/20,70
,Angola,-11.2027,17.8739,5/26/20,70
,Angola,-11.2027,17.8739,5/27/20,71
,Angola,-11.2027,17.8739,5/28/20,74
,Angola,-11.2027,17.8739,5/29/20,81
,Angola,-11.2027,17.8739,5/30/20,84
,Angola,-11.2027,17.8739,5/31/20,86
,Angola,-11.2027,17.8739,6/1/20,86
,Angola,-11.2027,17.8739,6/2/20,86
,Angola,-11.2027,17.8739,6/3/20,86
,Antigua and Barbuda,17.0608,-61.7964,1/22/20,0
,Antigua and Barbuda,17.0608,-61.7964,1/23/20,0
,Antigua and Barbuda,17.0608,-61.7964,1/24/20,0
,Antigua and Barbuda,17.0608,-61.7964,1/25/20,0
,Antigua and Barbuda,17.0608,-61.7964,1/26/20,0
,Antigua and Barbuda,17.0608,-61.7964,1/27/20,0
,Antigua and Barbuda,17.0608,-61.7964,1/28/20,0
,Antigua and Barbuda,17.0608,-61.7964,1/29/20,0
,Antigua and Barbuda,17.0608,-61.7964,1/30/20,0
,Antigua and Barbuda,17.0608,-61.7964,1/31/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/1/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/2/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/3/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/4/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/5/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/6/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/7/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/8/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/9/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/10/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/11/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/12/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/13/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/14/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/15/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/16/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/17/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/18/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/19/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/20/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/21/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/22/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/23/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/24/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/25/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/26/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/27/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/28/20,0
,Antigua and Barbuda,17.0608,-61.7964,2/29/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/1/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/2/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/3/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/4/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/5/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/6/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/7/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/8/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/9/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/10/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/11/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/12/20,0
,Antigua and Barbuda,17.0608,-61.7964,3/13/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/14/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/15/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/16/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/17/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/18/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/19/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/20/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/21/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/22/20,1
,Antigua and Barbuda,17.0608,-61.7964,3/23/20,3
,Antigua and Barbuda,17.0608,-61.7964,3/24/20,3
,Antigua and Barbuda,17.0608,-61.7964,3/25/20,3
,Antigua and Barbuda,17.0608,-61.7964,3/26/20,7
,Antigua and Barbuda,17.0608,-61.7964,3/27/20,7
,Antigua and Barbuda,17.0608,-61.7964,3/28/20,7
,Antigua and Barbuda,17.0608,-61.7964,3/29/20,7
,Antigua and Barbuda,17.0608,-61.7964,3/30/20,7
,Antigua and Barbuda,17.0608,-61.7964,3/31/20,7
,Antigua and Barbuda,17.0608,-61.7964,4/1/20,7
,Antigua and Barbuda,17.0608,-61.7964,4/2/20,9
,Antigua and Barbuda,17.0608,-61.7964,4/3/20,15
,Antigua and Barbuda,17.0608,-61.7964,4/4/20,15
,Antigua and Barbuda,17.0608,-61.7964,4/5/20,15
,Antigua and Barbuda,17.0608,-61.7964,4/6/20,15
,Antigua and Barbuda,17.0608,-61.7964,4/7/20,19
,Antigua and Barbuda,17.0608,-61.7964,4/8/20,19
,Antigua and Barbuda,17.0608,-61.7964,4/9/20,19
,Antigua and Barbuda,17.0608,-61.7964,4/10/20,19
,Antigua and Barbuda,17.0608,-61.7964,4/11/20,21
,Antigua and Barbuda,17.0608,-61.7964,4/12/20,21
,Antigua and Barbuda,17.0608,-61.7964,4/13/20,23
,Antigua and Barbuda,17.0608,-61.7964,4/14/20,23
,Antigua and Barbuda,17.0608,-61.7964,4/15/20,23
,Antigua and Barbuda,17.0608,-61.7964,4/16/20,23
,Antigua and Barbuda,17.0608,-61.7964,4/17/20,23
,Antigua and Barbuda,17.0608,-61.7964,4/18/20,23
,Antigua and Barbuda,17.0608,-61.7964,4/19/20,23
,Antigua and Barbuda,17.0608,-61.7964,4/20/20,23
,Antigua and Barbuda,17.0608,-61.7964,4/21/20,23
,Antigua and Barbuda,17.0608,-61.7964,4/22/20,24
,Antigua and Barbuda,17.0608,-61.7964,4/23/20,24
,Antigua and Barbuda,17.0608,-61.7964,4/24/20,24
,Antigua and Barbuda,17.0608,-61.7964,4/25/20,24
,Antigua and Barbuda,17.0608,-61.7964,4/26/20,24
,Antigua and Barbuda,17.0608,-61.7964,4/27/20,24
,Antigua and Barbuda,17.0608,-61.7964,4/28/20,24
,Antigua and Barbuda,17.0608,-61.7964,4/29/20,24
,Antigua and Barbuda,17.0608,-61.7964,4/30/20,24
,Antigua and Barbuda,17.0608,-61.7964,5/1/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/2/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/3/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/4/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/5/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/6/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/7/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/8/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/9/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/10/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/11/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/12/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/13/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/14/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/15/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/16/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/17/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/18/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/19/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/20/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/21/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/22/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/23/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/24/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/25/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/26/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/27/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/28/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/29/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/30/20,25
,Antigua and Barbuda,17.0608,-61.7964,5/31/20,26
,Antigua and Barbuda,17.0608,-61.7964,6/1/20,26
,Antigua and Barbuda,17.0608,-61.7964,6/2/20,26
,Antigua and Barbuda,17.0608,-61.7964,6/3/20,26
,Argentina,-38.4161,-63.6167,1/22/20,0
,Argentina,-38.4161,-63.6167,1/23/20,0
,Argentina,-38.4161,-63.6167,1/24/20,0
,Argentina,-38.4161,-63.6167,1/25/20,0
,Argentina,-38.4161,-63.6167,1/26/20,0
,Argentina,-38.4161,-63.6167,1/27/20,0
,Argentina,-38.4161,-63.6167,1/28/20,0
,Argentina,-38.4161,-63.6167,1/29/20,0
,Argentina,-38.4161,-63.6167,1/30/20,0
,Argentina,-38.4161,-63.6167,1/31/20,0
,Argentina,-38.4161,-63.6167,2/1/20,0
,Argentina,-38.4161,-63.6167,2/2/20,0
,Argentina,-38.4161,-63.6167,2/3/20,0
,Argentina,-38.4161,-63.6167,2/4/20,0
,Argentina,-38.4161,-63.6167,2/5/20,0
,Argentina,-38.4161,-63.6167,2/6/20,0
,Argentina,-38.4161,-63.6167,2/7/20,0
,Argentina,-38.4161,-63.6167,2/8/20,0
,Argentina,-38.4161,-63.6167,2/9/20,0
,Argentina,-38.4161,-63.6167,2/10/20,0
,Argentina,-38.4161,-63.6167,2/11/20,0
,Argentina,-38.4161,-63.6167,2/12/20,0
,Argentina,-38.4161,-63.6167,2/13/20,0
,Argentina,-38.4161,-63.6167,2/14/20,0
,Argentina,-38.4161,-63.6167,2/15/20,0
,Argentina,-38.4161,-63.6167,2/16/20,0
,Argentina,-38.4161,-63.6167,2/17/20,0
,Argentina,-38.4161,-63.6167,2/18/20,0
,Argentina,-38.4161,-63.6167,2/19/20,0
,Argentina,-38.4161,-63.6167,2/20/20,0
,Argentina,-38.4161,-63.6167,2/21/20,0
,Argentina,-38.4161,-63.6167,2/22/20,0
,Argentina,-38.4161,-63.6167,2/23/20,0
,Argentina,-38.4161,-63.6167,2/24/20,0
,Argentina,-38.4161,-63.6167,2/25/20,0
,Argentina,-38.4161,-63.6167,2/26/20,0
,Argentina,-38.4161,-63.6167,2/27/20,0
,Argentina,-38.4161,-63.6167,2/28/20,0
,Argentina,-38.4161,-63.6167,2/29/20,0
,Argentina,-38.4161,-63.6167,3/1/20,0
,Argentina,-38.4161,-63.6167,3/2/20,0
,Argentina,-38.4161,-63.6167,3/3/20,1
,Argentina,-38.4161,-63.6167,3/4/20,1
,Argentina,-38.4161,-63.6167,3/5/20,1
,Argentina,-38.4161,-63.6167,3/6/20,2
,Argentina,-38.4161,-63.6167,3/7/20,8
,Argentina,-38.4161,-63.6167,3/8/20,12
,Argentina,-38.4161,-63.6167,3/9/20,12
,Argentina,-38.4161,-63.6167,3/10/20,17
,Argentina,-38.4161,-63.6167,3/11/20,19
,Argentina,-38.4161,-63.6167,3/12/20,19
,Argentina,-38.4161,-63.6167,3/13/20,31
,Argentina,-38.4161,-63.6167,3/14/20,34
,Argentina,-38.4161,-63.6167,3/15/20,45
,Argentina,-38.4161,-63.6167,3/16/20,56
,Argentina,-38.4161,-63.6167,3/17/20,68
,Argentina,-38.4161,-63.6167,3/18/20,79
,Argentina,-38.4161,-63.6167,3/19/20,97
,Argentina,-38.4161,-63.6167,3/20/20,128
,Argentina,-38.4161,-63.6167,3/21/20,158
,Argentina,-38.4161,-63.6167,3/22/20,266
,Argentina,-38.4161,-63.6167,3/23/20,301
,Argentina,-38.4161,-63.6167,3/24/20,387
,Argentina,-38.4161,-63.6167,3/25/20,387
,Argentina,-38.4161,-63.6167,3/26/20,502
,Argentina,-38.4161,-63.6167,3/27/20,589
,Argentina,-38.4161,-63.6167,3/28/20,690
,Argentina,-38.4161,-63.6167,3/29/20,745
,Argentina,-38.4161,-63.6167,3/30/20,820
,Argentina,-38.4161,-63.6167,3/31/20,1054
,Argentina,-38.4161,-63.6167,4/1/20,1054
,Argentina,-38.4161,-63.6167,4/2/20,1133
,Argentina,-38.4161,-63.6167,4/3/20,1265
,Argentina,-38.4161,-63.6167,4/4/20,1451
,Argentina,-38.4161,-63.6167,4/5/20,1451
,Argentina,-38.4161,-63.6167,4/6/20,1554
,Argentina,-38.4161,-63.6167,4/7/20,1628
,Argentina,-38.4161,-63.6167,4/8/20,1715
,Argentina,-38.4161,-63.6167,4/9/20,1795
,Argentina,-38.4161,-63.6167,4/10/20,1975
,Argentina,-38.4161,-63.6167,4/11/20,1975
,Argentina,-38.4161,-63.6167,4/12/20,2142
,Argentina,-38.4161,-63.6167,4/13/20,2208
,Argentina,-38.4161,-63.6167,4/14/20,2277
,Argentina,-38.4161,-63.6167,4/15/20,2443
,Argentina,-38.4161,-63.6167,4/16/20,2571
,Argentina,-38.4161,-63.6167,4/17/20,2669
,Argentina,-38.4161,-63.6167,4/18/20,2758
,Argentina,-38.4161,-63.6167,4/19/20,2839
,Argentina,-38.4161,-63.6167,4/20/20,2941
,Argentina,-38.4161,-63.6167,4/21/20,3031
,Argentina,-38.4161,-63.6167,4/22/20,3144
,Argentina,-38.4161,-63.6167,4/23/20,3435
,Argentina,-38.4161,-63.6167,4/24/20,3607
,Argentina,-38.4161,-63.6167,4/25/20,3780
,Argentina,-38.4161,-63.6167,4/26/20,3892
,Argentina,-38.4161,-63.6167,4/27/20,4003
,Argentina,-38.4161,-63.6167,4/28/20,4127
,Argentina,-38.4161,-63.6167,4/29/20,4285
,Argentina,-38.4161,-63.6167,4/30/20,4428
,Argentina,-38.4161,-63.6167,5/1/20,4532
,Argentina,-38.4161,-63.6167,5/2/20,4681
,Argentina,-38.4161,-63.6167,5/3/20,4783
,Argentina,-38.4161,-63.6167,5/4/20,4887
,Argentina,-38.4161,-63.6167,5/5/20,5020
,Argentina,-38.4161,-63.6167,5/6/20,5208
,Argentina,-38.4161,-63.6167,5/7/20,5371
,Argentina,-38.4161,-63.6167,5/8/20,5611
,Argentina,-38.4161,-63.6167,5/9/20,5776
,Argentina,-38.4161,-63.6167,5/10/20,6034
,Argentina,-38.4161,-63.6167,5/11/20,6278
,Argentina,-38.4161,-63.6167,5/12/20,6563
,Argentina,-38.4161,-63.6167,5/13/20,6879
,Argentina,-38.4161,-63.6167,5/14/20,7134
,Argentina,-38.4161,-63.6167,5/15/20,7479
,Argentina,-38.4161,-63.6167,5/16/20,7805
,Argentina,-38.4161,-63.6167,5/17/20,8068
,Argentina,-38.4161,-63.6167,5/18/20,8371
,Argentina,-38.4161,-63.6167,5/19/20,8809
,Argentina,-38.4161,-63.6167,5/20/20,9283
,Argentina,-38.4161,-63.6167,5/21/20,9931
,Argentina,-38.4161,-63.6167,5/22/20,10649
,Argentina,-38.4161,-63.6167,5/23/20,11353
,Argentina,-38.4161,-63.6167,5/24/20,12076
,Argentina,-38.4161,-63.6167,5/25/20,12628
,Argentina,-38.4161,-63.6167,5/26/20,13228
,Argentina,-38.4161,-63.6167,5/27/20,13933
,Argentina,-38.4161,-63.6167,5/28/20,14702
,Argentina,-38.4161,-63.6167,5/29/20,15419
,Argentina,-38.4161,-63.6167,5/30/20,16214
,Argentina,-38.4161,-63.6167,5/31/20,16851
,Argentina,-38.4161,-63.6167,6/1/20,17415
,Argentina,-38.4161,-63.6167,6/2/20,18319
,Argentina,-38.4161,-63.6167,6/3/20,19268
,Armenia,40.0691,45.0382,1/22/20,0
,Armenia,40.0691,45.0382,1/23/20,0
,Armenia,40.0691,45.0382,1/24/20,0
,Armenia,40.0691,45.0382,1/25/20,0
,Armenia,40.0691,45.0382,1/26/20,0
,Armenia,40.0691,45.0382,1/27/20,0
,Armenia,40.0691,45.0382,1/28/20,0
,Armenia,40.0691,45.0382,1/29/20,0
,Armenia,40.0691,45.0382,1/30/20,0
,Armenia,40.0691,45.0382,1/31/20,0
,Armenia,40.0691,45.0382,2/1/20,0
,Armenia,40.0691,45.0382,2/2/20,0
,Armenia,40.0691,45.0382,2/3/20,0
,Armenia,40.0691,45.0382,2/4/20,0
,Armenia,40.0691,45.0382,2/5/20,0
,Armenia,40.0691,45.0382,2/6/20,0
,Armenia,40.0691,45.0382,2/7/20,0
,Armenia,40.0691,45.0382,2/8/20,0
,Armenia,40.0691,45.0382,2/9/20,0
,Armenia,40.0691,45.0382,2/10/20,0
,Armenia,40.0691,45.0382,2/11/20,0
,Armenia,40.0691,45.0382,2/12/20,0
,Armenia,40.0691,45.0382,2/13/20,0
,Armenia,40.0691,45.0382,2/14/20,0
,Armenia,40.0691,45.0382,2/15/20,0
,Armenia,40.0691,45.0382,2/16/20,0
,Armenia,40.0691,45.0382,2/17/20,0
,Armenia,40.0691,45.0382,2/18/20,0
,Armenia,40.0691,45.0382,2/19/20,0
,Armenia,40.0691,45.0382,2/20/20,0
,Armenia,40.0691,45.0382,2/21/20,0
,Armenia,40.0691,45.0382,2/22/20,0
,Armenia,40.0691,45.0382,2/23/20,0
,Armenia,40.0691,45.0382,2/24/20,0
,Armenia,40.0691,45.0382,2/25/20,0
,Armenia,40.0691,45.0382,2/26/20,0
,Armenia,40.0691,45.0382,2/27/20,0
,Armenia,40.0691,45.0382,2/28/20,0
,Armenia,40.0691,45.0382,2/29/20,0
,Armenia,40.0691,45.0382,3/1/20,1
,Armenia,40.0691,45.0382,3/2/20,1
,Armenia,40.0691,45.0382,3/3/20,1
,Armenia,40.0691,45.0382,3/4/20,1
,Armenia,40.0691,45.0382,3/5/20,1
,Armenia,40.0691,45.0382,3/6/20,1
,Armenia,40.0691,45.0382,3/7/20,1
,Armenia,40.0691,45.0382,3/8/20,1
,Armenia,40.0691,45.0382,3/9/20,1
,Armenia,40.0691,45.0382,3/10/20,1
,Armenia,40.0691,45.0382,3/11/20,1
,Armenia,40.0691,45.0382,3/12/20,4
,Armenia,40.0691,45.0382,3/13/20,8
,Armenia,40.0691,45.0382,3/14/20,18
,Armenia,40.0691,45.0382,3/15/20,26
,Armenia,40.0691,45.0382,3/16/20,52
,Armenia,40.0691,45.0382,3/17/20,78
,Armenia,40.0691,45.0382,3/18/20,84
,Armenia,40.0691,45.0382,3/19/20,115
,Armenia,40.0691,45.0382,3/20/20,136
,Armenia,40.0691,45.0382,3/21/20,160
,Armenia,40.0691,45.0382,3/22/20,194
,Armenia,40.0691,45.0382,3/23/20,235
,Armenia,40.0691,45.0382,3/24/20,249
,Armenia,40.0691,45.0382,3/25/20,265
,Armenia,40.0691,45.0382,3/26/20,290
,Armenia,40.0691,45.0382,3/27/20,329
,Armenia,40.0691,45.0382,3/28/20,407
,Armenia,40.0691,45.0382,3/29/20,424
,Armenia,40.0691,45.0382,3/30/20,482
,Armenia,40.0691,45.0382,3/31/20,532
,Armenia,40.0691,45.0382,4/1/20,571
,Armenia,40.0691,45.0382,4/2/20,663
,Armenia,40.0691,45.0382,4/3/20,736
,Armenia,40.0691,45.0382,4/4/20,770
,Armenia,40.0691,45.0382,4/5/20,822
,Armenia,40.0691,45.0382,4/6/20,833
,Armenia,40.0691,45.0382,4/7/20,853
,Armenia,40.0691,45.0382,4/8/20,881
,Armenia,40.0691,45.0382,4/9/20,921
,Armenia,40.0691,45.0382,4/10/20,937
,Armenia,40.0691,45.0382,4/11/20,967
,Armenia,40.0691,45.0382,4/12/20,1013
,Armenia,40.0691,45.0382,4/13/20,1039
,Armenia,40.0691,45.0382,4/14/20,1067
,Armenia,40.0691,45.0382,4/15/20,1111
,Armenia,40.0691,45.0382,4/16/20,1159
,Armenia,40.0691,45.0382,4/17/20,1201
,Armenia,40.0691,45.0382,4/18/20,1248
,Armenia,40.0691,45.0382,4/19/20,1291
,Armenia,40.0691,45.0382,4/20/20,1339
,Armenia,40.0691,45.0382,4/21/20,1401
,Armenia,40.0691,45.0382,4/22/20,1473
,Armenia,40.0691,45.0382,4/23/20,1523
,Armenia,40.0691,45.0382,4/24/20,1596
,Armenia,40.0691,45.0382,4/25/20,1677
,Armenia,40.0691,45.0382,4/26/20,1746
,Armenia,40.0691,45.0382,4/27/20,1808
,Armenia,40.0691,45.0382,4/28/20,1867
,Armenia,40.0691,45.0382,4/29/20,1932
,Armenia,40.0691,45.0382,4/30/20,2066
,Armenia,40.0691,45.0382,5/1/20,2148
,Armenia,40.0691,45.0382,5/2/20,2273
,Armenia,40.0691,45.0382,5/3/20,2386
,Armenia,40.0691,45.0382,5/4/20,2507
,Armenia,40.0691,45.0382,5/5/20,2619
,Armenia,40.0691,45.0382,5/6/20,2782
,Armenia,40.0691,45.0382,5/7/20,2884
,Armenia,40.0691,45.0382,5/8/20,3029
,Armenia,40.0691,45.0382,5/9/20,3175
,Armenia,40.0691,45.0382,5/10/20,3313
,Armenia,40.0691,45.0382,5/11/20,3392
,Armenia,40.0691,45.0382,5/12/20,3538
,Armenia,40.0691,45.0382,5/13/20,3718
,Armenia,40.0691,45.0382,5/14/20,3860
,Armenia,40.0691,45.0382,5/15/20,4044
,Armenia,40.0691,45.0382,5/16/20,4283
,Armenia,40.0691,45.0382,5/17/20,4472
,Armenia,40.0691,45.0382,5/18/20,4823
,Armenia,40.0691,45.0382,5/19/20,5041
,Armenia,40.0691,45.0382,5/20/20,5271
,Armenia,40.0691,45.0382,5/21/20,5606
,Armenia,40.0691,45.0382,5/22/20,5928
,Armenia,40.0691,45.0382,5/23/20,6302
,Armenia,40.0691,45.0382,5/24/20,6661
,Armenia,40.0691,45.0382,5/25/20,7113
,Armenia,40.0691,45.0382,5/26/20,7402
,Armenia,40.0691,45.0382,5/27/20,7774
,Armenia,40.0691,45.0382,5/28/20,8216
,Armenia,40.0691,45.0382,5/29/20,8676
,Armenia,40.0691,45.0382,5/30/20,8927
,Armenia,40.0691,45.0382,5/31/20,9282
,Armenia,40.0691,45.0382,6/1/20,9492
,Armenia,40.0691,45.0382,6/2/20,10009
,Armenia,40.0691,45.0382,6/3/20,10524
Australian Capital Territory,Australia,-35.4735,149.0124,1/22/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/23/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/24/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/25/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/26/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/27/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/28/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/29/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/30/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/31/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/1/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/2/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/3/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/4/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/5/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/6/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/7/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/8/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/9/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/10/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/11/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/12/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/13/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/14/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/15/20,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/16/20,0
